source,buyer_id,company,country,products,category,posted_date,detail_url,notes,quality_tier,official_website,alt_websites,emails,phone,address,contact_person,social,scale_revenue,extra_notes
BeautyIstanbul_2026,LILAKAIT,LILA KAĞIT,Türki̇ye   Www.Lilagroup.Com,PERFUMERY;PERSONAL CARE,PERFUMERY,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 8 8F 110,B,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: PERFUMERY;PERSONAL CARE"
BeautyIstanbul_2026,LDERKOZMETK,LİDER KOZMETİK,Türki̇ye   Www.Liderkozmetik.Com,PERFUMERY,PERFUMERY,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 7 7C 200,C,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: PERFUMERY"
BeautyIstanbul_2026,LMCOSMETICS,LM COSMETICS,Türki̇ye   Www.Lmcosmetics.Com,BABY CARE,BABY CARE,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 7 7E 300,C,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: BABY CARE"
BeautyIstanbul_2026,LODYBABY,LODY BABY,Türki̇ye   Www.Lodybaby.Com.Tr,MAKE UP & COLOR COSMETICS,MAKE UP & COLOR COSMETICS,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 9 9A 240,C,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: MAKE UP & COLOR COSMETICS"
BeautyIstanbul_2026,LOLLIS,LOLLIS,Türki̇ye   Www.Lollis.Com.Tr,DERMOCOSMETICS;SKIN CARE,DERMOCOSMETICS,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 1 1D 200,B,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: DERMOCOSMETICS;SKIN CARE"
BeautyIstanbul_2026,LOPRENCOSMETICS,LOPREN COSMETICS,Türki̇ye   Www.Lopren.Com,PROFESSIONAL HAIR CARE;PERSONAL CARE;SKIN CARE,PROFESSIONAL HAIR CARE,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 6 6A 330,A,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: PROFESSIONAL HAIR CARE;PERSONAL CARE;SKIN CARE"
BeautyIstanbul_2026,LORENTICOSMETICS,LORENTI COSMETICS,Türki̇ye   Www.Lorenti.Store,PERFUMERY,PERFUMERY,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 3 3C 300,C,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: PERFUMERY"
BeautyIstanbul_2026,LOREVAFRAGRANCES,LOREVA FRAGRANCES,Türki̇ye   Www.Loreva.Com.Tr,PERFUMERY,PERFUMERY,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 8 8C 700,C,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: PERFUMERY"
BeautyIstanbul_2026,LORISPARFUM,LORIS PARFUM,Türki̇ye   Www.Lorisparfum.Com,SKIN CARE;PERSONAL CARE,SKIN CARE,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 8 8B 100,B,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: SKIN CARE;PERSONAL CARE"
BeautyIstanbul_2026,LUCILLECOSMETIC,LUCILLE COSMETIC,Türki̇ye   Www.Lucillecosmetic.Com,SKIN CARE;PERSONAL CARE,SKIN CARE,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 7 7A 210,B,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: SKIN CARE;PERSONAL CARE"
BeautyIstanbul_2026,LUDITA,LUDITA,Türki̇ye   Www.Ludita.Com.Tr,SKIN CARE;PERSONAL CARE;PERFUMERY,SKIN CARE,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 6 6A 180,A,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: SKIN CARE;PERSONAL CARE;PERFUMERY"
BeautyIstanbul_2026,LUISBIEN,LUIS BIEN,Türki̇ye   Www.Luisbien.Com,PERFUMERY,PERFUMERY,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 7 7A 150,C,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: PERFUMERY"
BeautyIstanbul_2026,MAAALTHAHAB,MAA ALTHAHAB,Türki̇ye   Www.Maa-Althahab.Com,PERFUMERY,PERFUMERY,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 10   10B 200,C,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: PERFUMERY"
BeautyIstanbul_2026,MADPARFUMEUR,MAD PARFUMEUR,Türki̇ye   Www.Madparfum.Com,PERSONAL CARE,PERSONAL CARE,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 11   11B 300,C,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: PERSONAL CARE"
BeautyIstanbul_2026,MAGECOSMETICS,MAGE COSMETICS,Türki̇ye   Www.Magecosmetic.Com,PROFESSIONAL HAIR CARE,PROFESSIONAL HAIR CARE,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 8 8F 500,C,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: PROFESSIONAL HAIR CARE"
BeautyIstanbul_2026,MANICPANICSTAX,MANIC PANIC-STAX,Türki̇ye   Www.Manicpanicturkiye.Com,NAIL CARE;PERSONAL CARE;SKIN CARE;MAKE UP &,NAIL CARE,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 3 3A 152,A,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: NAIL CARE;PERSONAL CARE;SKIN CARE;MAKE UP &"
BeautyIstanbul_2026,MARAKOZMETK,MARA KOZMETİK,Türki̇ye   Www.Marakozmetik.Com.Tr,COLOR COSMETICS;NATURAL & ORGANIC PERFUMERY;SKIN CARE;HOME CARE & CLEANING,COLOR COSMETICS,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 2B   2B 120,A,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: COLOR COSMETICS;NATURAL & ORGANIC PERFUMERY;SKIN CARE;HOME CARE & CLEANING"
BeautyIstanbul_2026,MARKZPATENT,MARKİZ PATENT,Türki̇ye   Www.Markiz.Com.Tr,SKIN CARE;BEAUTY ACCESSORIES,SKIN CARE,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 5 5F 250,B,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: SKIN CARE;BEAUTY ACCESSORIES"
BeautyIstanbul_2026,MARLE,MAR'LE,Türki̇ye   Www.Marle.Com.Tr,PROFESSIONAL HAIR CARE;PERSONAL,PROFESSIONAL HAIR CARE,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 7 7A 400,B,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: PROFESSIONAL HAIR CARE;PERSONAL"
BeautyIstanbul_2026,MARMARABARBER,MARMARA BARBER,Türki̇ye   Www.Marmarabarber.Com,CARE;PERFUMERY PERFUMERY,CARE,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 3 3C 620,B,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: CARE;PERFUMERY PERFUMERY"
BeautyIstanbul_2026,MARTINLIONPERFUMERIENUCOSCOSME,MARTIN LION PERFUMERIE - NUCOS COSMETICS,Türki̇ye   Www.Nucoscosmetics.Com,SKIN CARE;PERSONAL CARE,SKIN CARE,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 8 8E 300,B,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: SKIN CARE;PERSONAL CARE"
BeautyIstanbul_2026,MARUDERM,MARUDERM,Türki̇ye   Www.Maruderm.Com,INGREDIENTS & RAW MATERIALS;PERFUMERY,INGREDIENTS & RAW MATERIALS,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 1 1F 200,B,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: INGREDIENTS & RAW MATERIALS;PERFUMERY"
BeautyIstanbul_2026,MATRIXCAMAMBALAJ,MATRIX CAM AMBALAJ,Türkiye,PERSONAL CARE;PROFESSIONAL HAIR CARE,PERSONAL CARE,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 4 4A 300,B,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: PERSONAL CARE;PROFESSIONAL HAIR CARE"
BeautyIstanbul_2026,MAYPLAST,MAYPLAST,Türki̇ye   Www.Mayplast.Com.Tr,PERSONAL CARE,PERSONAL CARE,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 4 4A 130,C,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: PERSONAL CARE"
BeautyIstanbul_2026,MCZMUCZEPAZARLAMA,MCZ-MUCİZE PAZARLAMA,Türki̇ye   Https://Mucize.Buluter.Com.Tr/,SKIN CARE;PROFESSIONAL BEAUTY,SKIN CARE,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 8 8A 430,B,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: SKIN CARE;PROFESSIONAL BEAUTY"
BeautyIstanbul_2026,MEDKOZ,MEDİKOZ,Türki̇ye   Www.Medikoz.Com.Tr,PRODUCTS;PERSONAL CARE PHARMACEUTICALS & OTC PRODUCTS;SKIN CARE,PRODUCTS,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 2B   2B 985,A,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: PRODUCTS;PERSONAL CARE PHARMACEUTICALS & OTC PRODUCTS;SKIN CARE"
BeautyIstanbul_2026,MEGAFARMALAORGANICUMKOZMETKTRK,MEGA-FARMA İLAÇ / ORGANICUM KOZMETİK   TÜRKİYE   www.mega-farma.com,Hall 1,PERSONAL CARE;BABY CARE,PERSONAL CARE,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 1 1G 310,B,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: PERSONAL CARE;BABY CARE"
BeautyIstanbul_2026,MELEKKAIT,MELEK KAĞIT,Türki̇ye   Www.Melekkagit.Com,BABY CARE;SKIN CARE;HOME CARE & CLEANING,BABY CARE,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 9 9A 300,A,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: BABY CARE;SKIN CARE;HOME CARE & CLEANING"
BeautyIstanbul_2026,MESUTCOSMETIC,MESUT COSMETIC,Türki̇ye   Www.Sadak.Com.Tr,PRODUCTS;PERSONAL CARE PERSONAL CARE,PRODUCTS,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 8 8A 450,B,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: PRODUCTS;PERSONAL CARE PERSONAL CARE"
BeautyIstanbul_2026,MEYKOZMETK,MEY KOZMETİK,Türki̇ye   Www.Meykozmetik.Com,INGREDIENTS & RAW MATERIALS;PERFUMERY,INGREDIENTS & RAW MATERIALS,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 2A   2A 120,B,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: INGREDIENTS & RAW MATERIALS;PERFUMERY"
BeautyIstanbul_2026,MGINTERNATIONALFRAGRANCECOMPAN,MG INTERNATIONAL FRAGRANCE COMPANY,Türki̇ye   Www.Mgfragrances.Com,SKIN CARE,SKIN CARE,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 8 8C 100,C,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: SKIN CARE"
BeautyIstanbul_2026,MIAKLINIKA,MIA KLINIKA,Türki̇ye   Www.Miaklinika.Com,MAKE UP & COLOR COSMETICS,MAKE UP & COLOR COSMETICS,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 2A   2A 230,C,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: MAKE UP & COLOR COSMETICS"
BeautyIstanbul_2026,MDASMAKNA,MİDAS MAKİNA,Türki̇ye   Www.Midasmakina.Com,DERMOCOSMETICS;PERSONAL CARE;SKIN CARE,DERMOCOSMETICS,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 5 5E 410,A,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: DERMOCOSMETICS;PERSONAL CARE;SKIN CARE"
BeautyIstanbul_2026,MVPHARMA,MİV PHARMA,Türki̇ye   Www.Mivpharma.Net,HOME CARE & CLEANING PRODUCTS;PERSONAL CARE,HOME CARE & CLEANING PRODUCTS,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 7 7F 420,B,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: HOME CARE & CLEANING PRODUCTS;PERSONAL CARE"
BeautyIstanbul_2026,MODCOSMETIC,MOD COSMETIC,Türki̇ye   Www.Modcosmetic.Com,NAIL CARE;BEAUTY ACCESSORIES;BEAUTY SALON,NAIL CARE,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 1 1G 110,A,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: NAIL CARE;BEAUTY ACCESSORIES;BEAUTY SALON"
BeautyIstanbul_2026,MOMOPROFFESIONAL,MOMO PROFFESIONAL,Türki̇ye   Www.Momoprof.Com,EQUIPMENT & FURNITURE PERFUMERY;PERSONAL CARE,EQUIPMENT & FURNITURE PERFUMERY,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 2B   2B 145,B,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: EQUIPMENT & FURNITURE PERFUMERY;PERSONAL CARE"
BeautyIstanbul_2026,MONMIRAAJFRAGRANCES,MONMIRAAJ FRAGRANCES,Türki̇ye   Www.Monmiraaj.Com,MAKE UP & COLOR COSMETICS;NAIL CARE,MAKE UP & COLOR COSMETICS,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 11   11H 125,B,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: MAKE UP & COLOR COSMETICS;NAIL CARE"
BeautyIstanbul_2026,MONNACOSMETICS,MONNA COSMETICS,Türki̇ye   Www.Monna.Com.Tr,PROFESSIONAL HAIR CARE;PERSONAL CARE,PROFESSIONAL HAIR CARE,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 8 8A 220,B,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: PROFESSIONAL HAIR CARE;PERSONAL CARE"
BeautyIstanbul_2026,MORFOSE,MORFOSE,Türki̇ye   Www.Morfose.Eu,PERSONAL CARE,PERSONAL CARE,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 3 3B 800,C,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: PERSONAL CARE"
BeautyIstanbul_2026,MORSCOSMETICS,MORS COSMETICS,Türki̇ye   Www.Morscosmetics.Com,PERFUMERY,PERFUMERY,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 8 8A 210,C,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: PERFUMERY"
BeautyIstanbul_2026,MKEMELPARFM,MÜKEMEL PARFÜM,Türki̇ye   Www.Mukemel.Com,PERFUMERY,PERFUMERY,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 10   10SC 12,C,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: PERFUMERY"
BeautyIstanbul_2026,NARLABEL,NAR LABEL,Türki̇ye   Www.Nartr.Com,NATURAL & ORGANIC;INGREDIENTS & RAW MATERIALS,NATURAL & ORGANIC,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 5 5F 300,B,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: NATURAL & ORGANIC;INGREDIENTS & RAW MATERIALS"
BeautyIstanbul_2026,NATIVITAL,NATIVITAL,Türki̇ye   Www.Nativital.Com,PERSONAL CARE;HAIR CARE;PRIVATE LABEL &,PERSONAL CARE,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 4 4D 410,A,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: PERSONAL CARE;HAIR CARE;PRIVATE LABEL &"
BeautyIstanbul_2026,NATURATURKOKMYA,NATURATURKO KİMYA,Türki̇ye   Www.Naturaturco.Com,CONTRACT MANUFACTURING;PROFESSIONAL BEAUTY PERSONAL CARE;SKIN CARE,CONTRACT MANUFACTURING,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 11   11A 145,A,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: CONTRACT MANUFACTURING;PROFESSIONAL BEAUTY PERSONAL CARE;SKIN CARE"
BeautyIstanbul_2026,NATURELSOFTKOZMETK,NATUREL SOFT KOZMETİK,Türki̇ye   Www.Softtoplus.Com,HOME CARE & CLEANING,HOME CARE & CLEANING,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 7 7D 710,C,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: HOME CARE & CLEANING"
BeautyIstanbul_2026,NAZELCOSMETIC,NAZELİ COSMETIC,Türki̇ye   Www.Nazeli.Com.Tr,PRODUCTS;PERFUMERY;PERSONAL CARE MAKE UP & COLOR COSMETICS;NAIL CARE,PRODUCTS,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 10   10C 100,A,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: PRODUCTS;PERFUMERY;PERSONAL CARE MAKE UP & COLOR COSMETICS;NAIL CARE"
BeautyIstanbul_2026,NEFESKOZMETK,NEFES KOZMETİK,Türki̇ye   Www.Nefeskozmetik.Com.Tr,HOME CARE & CLEANING PRODUCTS;PERFUMERY,HOME CARE & CLEANING PRODUCTS,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 2B   2B 205,B,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: HOME CARE & CLEANING PRODUCTS;PERFUMERY"
BeautyIstanbul_2026,NEPTNDITCA,NEPTÜN DIŞ TİC.A.Ş.,Türki̇ye   Www.Neptunev.Com,NATURAL & ORGANIC;PERSONAL CARE,NATURAL & ORGANIC,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 8 8A 300,B,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: NATURAL & ORGANIC;PERSONAL CARE"
BeautyIstanbul_2026,NONATURALE,NOİ NATURALE,Türki̇ye   Www.Noinaturale.Com,PROFESSIONAL BEAUTY PRODUCTS;SKIN CARE,PROFESSIONAL BEAUTY PRODUCTS,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 10   10C 120,B,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: PROFESSIONAL BEAUTY PRODUCTS;SKIN CARE"
BeautyIstanbul_2026,NYAKOZMETK,NYA KOZMETİK,Türki̇ye   Www.Celfins.Com,PERFUMERY,PERFUMERY,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 10   10SC 9,C,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: PERFUMERY"
BeautyIstanbul_2026,OJUVI,OJUVI,Türki̇ye   Www.Ojuvi.Com.Tr,PROFESSIONAL HAIR CARE;PERSONAL CARE,PROFESSIONAL HAIR CARE,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 8 8A 150,B,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: PROFESSIONAL HAIR CARE;PERSONAL CARE"
BeautyIstanbul_2026,OKAYCOSMETIC,OKAY COSMETIC,Türki̇ye   Www.Okaykozmetik.Com.Tr,PROFESSIONAL HAIR CARE,PROFESSIONAL HAIR CARE,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 3 3B 600,C,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: PROFESSIONAL HAIR CARE"
BeautyIstanbul_2026,OLVISCLEAN,OLVIS CLEAN,Türki̇ye   Www.Olvisclean.Com,SKIN CARE;PERSONAL CARE;PROFESSIONAL HAIR CARE,SKIN CARE,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 3 3F 210,A,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: SKIN CARE;PERSONAL CARE;PROFESSIONAL HAIR CARE"
BeautyIstanbul_2026,ONEPLUS1,ONE PLUS+ 1,Türki̇ye   Www.Menagate.Com.Tr,PROFESSIONAL HAIR CARE,PROFESSIONAL HAIR CARE,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 5 5B 100,C,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: PROFESSIONAL HAIR CARE"
BeautyIstanbul_2026,ORANJCOSMETICHAIRPRODUCTS,ORANJ COSMETIC HAIR PRODUCTS,Türki̇ye   Www.Oranjcosmetic.Com,PROFESSIONAL HAIR CARE;PERSONAL CARE,PROFESSIONAL HAIR CARE,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 3 3C 700,B,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: PROFESSIONAL HAIR CARE;PERSONAL CARE"
BeautyIstanbul_2026,ORGANIKAVASSO,ORGANIKA / VASSO,Türki̇ye   Www.Organika.Com.Tr,SKIN CARE;NATURAL & ORGANIC,SKIN CARE,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 3 3E 420,B,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: SKIN CARE;NATURAL & ORGANIC"
BeautyIstanbul_2026,ORENTCO,ORİENTCO,Türki̇ye   Www.Hoppabeauty.Com,SKIN CARE;PERSONAL CARE;MAKE UP & COLOR,SKIN CARE,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 1 1E 300,A,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: SKIN CARE;PERSONAL CARE;MAKE UP & COLOR"
BeautyIstanbul_2026,ORZAKSLA,ORZAKS İLAÇ,Türki̇ye   Www.Nuvita.Com.Tr,HAIR CARE;SKIN CARE;PERSONAL CARE;HAIR SALON,HAIR CARE,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 8 8E 100,A,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: HAIR CARE;SKIN CARE;PERSONAL CARE;HAIR SALON"
BeautyIstanbul_2026,OSTWINT,OSTWINT,Türki̇ye   Www.Safireskozmetik.Com,EQUIPMENT & FURNITURE DERMOCOSMETICS;NATURAL &,EQUIPMENT & FURNITURE DERMOCOSMETICS,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 3 3A 330,B,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: EQUIPMENT & FURNITURE DERMOCOSMETICS;NATURAL &"
BeautyIstanbul_2026,OZLKALA,OZLİKA İLAÇ,Türki̇ye   Www.Ozlika.Com.Tr,ORGANIC;PERFUMERY;SKIN CARE PACKAGING,ORGANIC,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 9 9B 420,A,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: ORGANIC;PERFUMERY;SKIN CARE PACKAGING"
BeautyIstanbul_2026,MRPRINTINGPACKING,ÖMÜR PRINTING&PACKING,Türki̇ye   Www.Omur.Com.Tr,BABY CARE;PERSONAL CARE,BABY CARE,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 5 5F 100,B,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: BABY CARE;PERSONAL CARE"
